,Target,Customer_Age,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,On_book_cat,Important_client_score,Avg_Trans_Amt,Customer_Age_Category,Days_Inactive_Last_Year,RecencyScore,Affluent_criteria,Budget_criteria,Young_prof_criteria,High_net_worth_individual,Product_by_Year,Marital_Status,Total_Amt_Increased,Has_debt,MonetaryScore,FrequencyScore,Age_&_Marital,Gender_&_Age,Card_&_Age,Gender_&_Frequency,Gender_&_Monetary,Total_Ct_Increased,Ct_vs_Amt,Family_criteria,Credit_builder_criteria,Digital_criteria,Rewards_maximizer,May_marry,Gender
4391,0.0,35.0,1.0,2,0,0.0,29.0,4.0,2.0,3.0,1438.3,856.0,582.3,0.792,4432.0,92.0,0.736,0.595,1.0,9.666666666666666,48.17391304347826,0.0,60.0,4.0,0.0,0.0,0.0,0.0,1.6551724137931036,Married,0,1,4,5,Young_Married,F_Young,Blue_Young,F_5,F_4,0,Dec_ct_dec_amt,0,1,0,0,0,0
4392,1.0,43.0,2.0,2,4,0.0,37.0,4.0,1.0,2.0,34516.0,0.0,34516.0,0.536,1370.0,38.0,0.357,0.0,2.0,12.333333333333334,36.05263157894737,1.0,30.0,5.0,1.0,0.0,0.0,0.0,1.2972972972972971,Divorced,0,0,1,1,Middle_Aged_Divorced,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,0,Dec_ct_dec_amt,0,0,0,0,0,1
4393,0.0,32.0,0.0,0,0,0.0,23.0,5.0,2.0,4.0,2156.0,1114.0,1042.0,0.603,4106.0,66.0,0.833,0.517,0.0,9.583333333333334,62.21212121212121,0.0,60.0,4.0,0.0,0.0,0.0,0.0,2.608695652173913,Married,0,1,3,3,Young_Married,F_Young,Blue_Young,F_3,F_3,0,Dec_ct_dec_amt,0,1,0,0,0,0
4394,0.0,63.0,0.0,2,0,0.0,44.0,3.0,4.0,2.0,1938.0,0.0,1938.0,0.536,3974.0,56.0,0.931,0.0,2.0,11.0,70.96428571428571,2.0,120.0,2.0,0.0,1.0,0.0,0.0,0.8181818181818182,Single,0,0,3,2,Senior_Single,F_Senior,Blue_Senior,F_2,F_3,0,Dec_ct_dec_amt,0,1,0,0,0,0
4395,0.0,61.0,1.0,3,0,0.0,52.0,3.0,3.0,1.0,1438.3,0.0,1438.3,0.925,3560.0,67.0,0.861,0.0,3.0,13.0,53.134328358208954,2.0,90.0,3.0,0.0,0.0,0.0,0.0,0.6923076923076924,Single,0,0,3,3,Senior_Single,F_Senior,Blue_Senior,F_3,F_3,0,Dec_ct_dec_amt,0,1,0,0,0,0
4396,1.0,54.0,2.0,3,1,0.0,44.0,2.0,3.0,3.0,3781.0,1692.0,2089.0,0.791,2310.0,43.0,0.72,0.448,2.0,7.333333333333333,53.72093023255814,1.0,90.0,3.0,0.0,0.0,0.0,0.0,0.5454545454545455,Married,0,1,2,2,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_2,F_2,0,Dec_ct_dec_amt,0,0,0,0,0,0
4397,0.0,48.0,3.0,1,2,2.0,37.0,6.0,2.0,0.0,34516.0,1948.0,32568.0,0.666,4539.0,75.0,0.705,0.056,2.0,18.5,60.52,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.9459459459459458,Married,0,1,4,4,Middle_Aged_Married,M_Middle_Aged,Gold_Middle_Aged,M_4,M_4,0,Dec_ct_dec_amt,1,0,1,0,0,1
4398,0.0,49.0,1.0,1,4,0.0,44.0,6.0,2.0,3.0,1438.3,1058.0,380.3,0.56,4109.0,72.0,0.8,0.736,2.0,22.0,57.06944444444444,1.0,60.0,4.0,1.0,0.0,0.0,0.0,1.6363636363636365,Single,0,1,3,3,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_3,M_3,0,Dec_ct_dec_amt,0,1,0,0,0,1
4399,1.0,49.0,3.0,3,3,0.0,36.0,3.0,2.0,1.0,3261.0,0.0,3261.0,1.012,3081.0,50.0,0.667,0.0,2.0,9.0,61.62,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.0,Single,1,0,2,2,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_2,M_2,0,Dec_ct_inc_amt,0,0,0,0,0,1
4400,0.0,35.0,3.0,3,0,0.0,23.0,6.0,3.0,1.0,2211.0,1370.0,841.0,0.781,4359.0,79.0,0.927,0.62,0.0,11.5,55.177215189873415,0.0,90.0,3.0,0.0,0.0,0.0,0.0,3.1304347826086953,Single,0,1,4,4,Young_Single,F_Young,Blue_Young,F_4,F_4,0,Dec_ct_dec_amt,0,1,0,0,0,0
4401,0.0,39.0,2.0,2,0,0.0,28.0,6.0,2.0,2.0,1493.0,792.0,701.0,0.688,4131.0,80.0,0.702,0.53,1.0,14.0,51.6375,1.0,60.0,4.0,0.0,0.0,0.0,0.0,2.571428571428571,Single,0,1,3,4,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_4,F_3,0,Dec_ct_dec_amt,0,1,0,0,0,0
4402,0.0,48.0,3.0,4,2,0.0,36.0,3.0,1.0,3.0,20631.0,2048.0,18583.0,0.676,4827.0,77.0,0.711,0.099,2.0,9.0,62.688311688311686,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.0,Married,0,1,4,4,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_4,F_4,0,Dec_ct_dec_amt,1,0,0,0,0,0
4403,0.0,53.0,3.0,5,0,0.0,33.0,6.0,2.0,1.0,2255.0,1647.0,608.0,0.848,4270.0,76.0,0.767,0.73,1.0,16.5,56.18421052631579,1.0,60.0,4.0,0.0,0.0,0.0,0.0,2.1818181818181817,Married,0,1,3,4,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_4,F_3,0,Dec_ct_dec_amt,1,1,0,0,0,0
4404,0.0,51.0,3.0,0,3,0.0,42.0,5.0,1.0,3.0,1507.0,961.0,546.0,0.678,4126.0,90.0,0.667,0.638,2.0,17.5,45.84444444444444,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.4285714285714286,Married,0,1,3,5,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_5,M_3,0,Dec_ct_dec_amt,1,1,0,0,0,1
4405,0.0,65.0,0.0,0,0,1.0,53.0,5.0,1.0,2.0,11097.0,0.0,11097.0,0.648,4836.0,83.0,0.566,0.0,3.0,22.083333333333336,58.265060240963855,2.0,30.0,5.0,0.0,0.0,0.0,0.0,1.1320754716981132,Unknown,0,0,4,4,Senior_Unknown,F_Senior,Silver_Senior,F_4,F_4,0,Dec_ct_dec_amt,0,0,0,0,0,0
4406,0.0,49.0,4.0,3,2,0.0,40.0,5.0,1.0,1.0,8162.0,1704.0,6458.0,0.819,4334.0,80.0,0.739,0.209,2.0,16.666666666666668,54.175,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.5,Married,0,1,4,4,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_4,F_4,0,Dec_ct_dec_amt,1,0,0,0,0,0
4407,0.0,44.0,4.0,2,2,0.0,36.0,3.0,1.0,2.0,18721.0,1568.0,17153.0,0.788,4537.0,81.0,0.8,0.084,2.0,9.0,56.01234567901235,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.0,Single,0,1,4,4,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_4,M_4,0,Dec_ct_dec_amt,0,0,0,0,0,1
4408,1.0,62.0,0.0,1,0,0.0,51.0,4.0,2.0,3.0,5210.0,0.0,5210.0,0.64,2162.0,36.0,0.161,0.0,3.0,17.0,60.05555555555556,2.0,60.0,4.0,0.0,1.0,0.0,0.0,0.9411764705882353,Unknown,0,0,2,1,Senior_Unknown,F_Senior,Blue_Senior,F_1,F_2,0,Dec_ct_dec_amt,0,0,0,0,0,0
4409,0.0,43.0,2.0,0,0,0.0,36.0,5.0,2.0,4.0,1736.0,1513.0,223.0,0.829,3462.0,67.0,0.558,0.872,2.0,15.0,51.67164179104478,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.6666666666666667,Single,0,1,3,3,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_3,F_3,0,Dec_ct_dec_amt,0,1,0,0,0,0
4410,0.0,51.0,3.0,2,3,0.0,34.0,5.0,2.0,4.0,1864.0,1427.0,437.0,0.725,3833.0,73.0,0.587,0.766,1.0,14.166666666666668,52.50684931506849,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.7647058823529411,Married,0,1,3,3,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_3,M_3,0,Dec_ct_dec_amt,1,1,0,0,0,1
4411,0.0,43.0,2.0,1,0,0.0,37.0,4.0,3.0,0.0,6611.0,1041.0,5570.0,0.744,4037.0,74.0,0.682,0.157,2.0,12.333333333333334,54.554054054054056,1.0,90.0,3.0,0.0,1.0,0.0,0.0,1.2972972972972971,Single,0,1,3,4,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_4,F_3,0,Dec_ct_dec_amt,0,0,1,0,0,0
4412,0.0,34.0,0.0,3,2,0.0,13.0,4.0,1.0,4.0,7942.0,2087.0,5855.0,0.754,4068.0,66.0,0.61,0.263,0.0,4.333333333333333,61.63636363636363,0.0,30.0,5.0,0.0,0.0,0.0,0.0,3.6923076923076925,Married,0,1,3,3,Young_Married,F_Young,Blue_Young,F_3,F_3,0,Dec_ct_dec_amt,0,0,0,0,0,0
4413,1.0,49.0,3.0,4,3,0.0,36.0,3.0,3.0,2.0,13382.0,1159.0,12223.0,0.404,1828.0,45.0,0.5,0.087,2.0,9.0,40.62222222222222,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.0,Married,0,1,1,2,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_2,M_1,0,Dec_ct_dec_amt,1,0,0,0,0,1
4414,1.0,63.0,0.0,3,2,0.0,55.0,5.0,1.0,2.0,18550.0,0.0,18550.0,0.908,2616.0,42.0,0.826,0.0,3.0,22.916666666666664,62.285714285714285,2.0,30.0,5.0,0.0,0.0,0.0,0.0,1.090909090909091,Single,0,0,2,1,Senior_Single,M_Senior,Blue_Senior,M_1,M_2,0,Dec_ct_dec_amt,0,0,0,0,0,1
4415,0.0,39.0,3.0,3,0,0.0,36.0,4.0,3.0,4.0,2650.0,1646.0,1004.0,0.747,4512.0,80.0,0.509,0.621,2.0,12.0,56.4,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.3333333333333333,Single,0,1,4,4,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_4,F_4,0,Dec_ct_dec_amt,0,0,0,0,0,0
4416,1.0,37.0,3.0,0,1,0.0,36.0,3.0,2.0,4.0,1696.0,0.0,1696.0,0.857,2095.0,43.0,0.536,0.0,2.0,9.0,48.72093023255814,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.0,Single,0,0,2,2,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_2,M_2,0,Dec_ct_dec_amt,0,1,0,0,0,1
4417,0.0,40.0,3.0,3,0,0.0,33.0,3.0,1.0,1.0,2628.0,1771.0,857.0,0.788,4316.0,72.0,0.6,0.674,1.0,8.25,59.94444444444444,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.0909090909090908,Single,0,1,4,3,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_3,F_4,0,Dec_ct_dec_amt,0,0,0,0,0,0
4418,0.0,46.0,3.0,2,1,0.0,39.0,6.0,3.0,2.0,1457.0,563.0,894.0,0.711,3967.0,69.0,0.568,0.386,2.0,19.5,57.492753623188406,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.8461538461538463,Married,0,1,3,3,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_3,F_3,0,Dec_ct_dec_amt,1,1,0,0,0,0
4419,0.0,46.0,5.0,0,3,0.0,28.0,6.0,1.0,1.0,34516.0,1259.0,33257.0,0.671,4300.0,94.0,0.741,0.036,1.0,14.0,45.744680851063826,1.0,30.0,5.0,0.0,0.0,0.0,0.0,2.571428571428571,Unknown,0,1,4,5,Middle_Aged_Unknown,M_Middle_Aged,Blue_Middle_Aged,M_5,M_4,0,Dec_ct_dec_amt,1,0,0,0,0,1
4420,0.0,40.0,4.0,0,1,0.0,32.0,3.0,1.0,3.0,3056.0,2038.0,1018.0,0.675,4734.0,73.0,0.659,0.667,1.0,8.0,64.84931506849315,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.125,Single,0,1,4,3,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_3,F_4,0,Dec_ct_dec_amt,0,0,0,0,0,0
4421,0.0,52.0,2.0,1,3,0.0,44.0,6.0,2.0,4.0,2650.0,1049.0,1601.0,0.874,4218.0,64.0,0.73,0.396,2.0,22.0,65.90625,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.6363636363636365,Single,0,1,3,3,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_3,M_3,0,Dec_ct_dec_amt,0,0,0,0,0,1
4422,0.0,58.0,1.0,2,0,0.0,38.0,4.0,2.0,3.0,3331.0,2251.0,1080.0,1.044,5379.0,92.0,0.643,0.676,2.0,12.666666666666666,58.46739130434783,2.0,60.0,4.0,0.0,1.0,0.0,0.0,1.2631578947368423,Married,1,1,5,5,Senior_Married,F_Senior,Blue_Senior,F_5,F_5,0,Dec_ct_inc_amt,0,0,0,0,0,0
4423,0.0,49.0,1.0,0,0,0.0,38.0,6.0,2.0,1.0,3343.0,1820.0,1523.0,0.727,4507.0,63.0,0.703,0.544,2.0,19.0,71.53968253968254,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.8947368421052633,Unknown,0,1,4,3,Middle_Aged_Unknown,F_Middle_Aged,Blue_Middle_Aged,F_3,F_4,0,Dec_ct_dec_amt,0,0,0,0,0,0
4424,1.0,51.0,2.0,1,2,0.0,46.0,5.0,3.0,2.0,4123.0,1760.0,2363.0,0.869,2447.0,40.0,0.429,0.427,2.0,19.166666666666668,61.175,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.3043478260869565,Married,0,1,2,1,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_1,M_2,0,Dec_ct_dec_amt,0,0,0,0,0,1
4425,0.0,55.0,1.0,3,0,0.0,36.0,3.0,1.0,0.0,2677.0,1555.0,1122.0,0.639,4757.0,81.0,0.688,0.581,2.0,9.0,58.72839506172839,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.0,Married,0,1,4,4,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_4,F_4,0,Dec_ct_dec_amt,0,0,1,0,0,0
4426,1.0,57.0,0.0,3,0,0.0,45.0,4.0,3.0,3.0,3023.0,2517.0,506.0,0.646,2477.0,42.0,0.615,0.833,2.0,15.0,58.976190476190474,2.0,90.0,3.0,0.0,0.0,0.0,0.0,1.0666666666666667,Single,0,1,2,1,Senior_Single,F_Senior,Blue_Senior,F_1,F_2,0,Dec_ct_dec_amt,0,0,0,0,0,0
4427,0.0,56.0,2.0,1,0,0.0,47.0,4.0,3.0,1.0,2238.0,1324.0,914.0,0.762,4108.0,72.0,0.846,0.592,2.0,15.666666666666666,57.05555555555556,2.0,90.0,3.0,0.0,1.0,0.0,0.0,1.021276595744681,Married,0,1,3,3,Senior_Married,F_Senior,Blue_Senior,F_3,F_3,0,Dec_ct_dec_amt,0,1,0,0,0,0
4428,1.0,59.0,2.0,1,1,0.0,51.0,3.0,3.0,3.0,3875.0,1397.0,2478.0,0.573,2312.0,49.0,0.581,0.361,3.0,12.75,47.183673469387756,2.0,90.0,3.0,0.0,0.0,0.0,0.0,0.7058823529411765,Married,0,1,2,2,Senior_Married,F_Senior,Blue_Senior,F_2,F_2,0,Dec_ct_dec_amt,0,0,0,0,0,0
4429,0.0,42.0,2.0,4,2,0.0,26.0,6.0,2.0,3.0,20803.0,1747.0,19056.0,0.311,4012.0,60.0,0.429,0.084,1.0,13.0,66.86666666666666,1.0,60.0,4.0,0.0,0.0,0.0,0.0,2.7692307692307696,Single,0,1,3,2,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_2,M_3,0,Dec_ct_dec_amt,0,0,0,0,0,1
4430,1.0,48.0,2.0,5,1,0.0,42.0,6.0,3.0,2.0,2760.0,0.0,2760.0,0.576,1759.0,34.0,0.214,0.0,2.0,21.0,51.73529411764706,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.7142857142857142,Single,0,0,1,1,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,0,Dec_ct_dec_amt,0,0,0,0,0,1
4431,0.0,45.0,3.0,5,3,0.0,36.0,6.0,2.0,4.0,9086.0,1254.0,7832.0,0.93,3906.0,81.0,0.8,0.138,2.0,18.0,48.22222222222222,1.0,60.0,4.0,0.0,0.0,0.0,0.0,2.0,Single,0,1,3,4,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_4,M_3,0,Dec_ct_dec_amt,0,0,0,0,0,1
4432,0.0,47.0,3.0,3,2,0.0,36.0,4.0,3.0,2.0,21142.0,0.0,21142.0,0.812,4360.0,66.0,1.357,0.0,2.0,12.0,66.06060606060606,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.3333333333333333,Unknown,0,0,4,3,Middle_Aged_Unknown,M_Middle_Aged,Blue_Middle_Aged,M_3,M_4,1,Inc_ct_dec_amt,1,0,0,0,0,1
4433,0.0,62.0,0.0,2,0,0.0,36.0,3.0,2.0,4.0,3653.0,1769.0,1884.0,0.825,4423.0,67.0,0.763,0.484,2.0,9.0,66.01492537313433,2.0,60.0,4.0,0.0,0.0,0.0,0.0,1.0,Single,0,1,4,3,Senior_Single,M_Senior,Blue_Senior,M_3,M_4,0,Dec_ct_dec_amt,0,0,0,0,0,1
4434,0.0,44.0,3.0,0,0,0.0,36.0,6.0,2.0,4.0,1713.0,0.0,1713.0,0.678,3999.0,66.0,1.062,0.0,2.0,18.0,60.59090909090909,1.0,60.0,4.0,0.0,0.0,0.0,0.0,2.0,Unknown,0,0,3,3,Middle_Aged_Unknown,F_Middle_Aged,Blue_Middle_Aged,F_3,F_3,1,Inc_ct_dec_amt,1,1,0,0,0,0
4435,0.0,55.0,2.0,3,3,0.0,46.0,3.0,1.0,4.0,34516.0,1718.0,32798.0,0.51,5220.0,74.0,0.423,0.05,2.0,11.5,70.54054054054055,1.0,30.0,5.0,0.0,0.0,0.0,0.0,0.7826086956521738,Single,0,1,5,4,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_4,M_5,0,Dec_ct_dec_amt,0,0,0,0,0,1
4436,0.0,43.0,4.0,3,3,0.0,33.0,4.0,1.0,1.0,6548.0,1244.0,5304.0,0.667,4354.0,79.0,0.927,0.19,1.0,11.0,55.11392405063291,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.4545454545454546,Single,0,1,4,4,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_4,M_4,0,Dec_ct_dec_amt,0,0,0,0,0,1
4437,0.0,35.0,2.0,5,1,0.0,27.0,6.0,1.0,0.0,1953.0,1554.0,399.0,0.581,4598.0,71.0,0.651,0.796,1.0,13.5,64.7605633802817,0.0,30.0,5.0,0.0,0.0,0.0,0.0,2.6666666666666665,Married,0,1,4,3,Young_Married,F_Young,Blue_Young,F_3,F_4,0,Dec_ct_dec_amt,0,1,1,0,0,0
4438,0.0,49.0,3.0,1,1,0.0,38.0,4.0,1.0,3.0,3051.0,1783.0,1268.0,0.732,4887.0,69.0,0.725,0.584,2.0,12.666666666666666,70.82608695652173,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.2631578947368423,Unknown,0,1,4,3,Middle_Aged_Unknown,M_Middle_Aged,Blue_Middle_Aged,M_3,M_4,0,Dec_ct_dec_amt,1,0,0,0,0,1
4439,1.0,44.0,3.0,3,3,0.0,25.0,5.0,2.0,3.0,25256.0,966.0,24290.0,0.488,2048.0,40.0,0.333,0.038,1.0,10.416666666666668,51.2,1.0,60.0,4.0,0.0,0.0,0.0,0.0,2.4,Married,0,1,2,1,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_1,M_2,0,Dec_ct_dec_amt,1,0,0,0,0,1
4440,1.0,48.0,3.0,3,1,0.0,36.0,3.0,3.0,1.0,1630.0,1243.0,387.0,0.4,1884.0,43.0,0.303,0.763,2.0,9.0,43.81395348837209,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.0,Single,0,1,1,2,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_2,F_1,0,Dec_ct_dec_amt,0,1,0,0,0,0
4441,0.0,42.0,4.0,1,4,2.0,30.0,6.0,2.0,4.0,34516.0,1045.0,33471.0,0.848,3574.0,75.0,0.923,0.03,1.0,15.0,47.653333333333336,1.0,60.0,4.0,1.0,0.0,0.0,0.0,2.4,Married,0,1,3,4,Middle_Aged_Married,M_Middle_Aged,Gold_Middle_Aged,M_4,M_3,0,Dec_ct_dec_amt,1,0,0,0,0,1
4442,0.0,43.0,4.0,2,1,0.0,37.0,3.0,2.0,3.0,10800.0,1491.0,9309.0,0.543,3966.0,77.0,0.638,0.138,2.0,9.25,51.506493506493506,1.0,60.0,4.0,0.0,0.0,0.0,0.0,0.9729729729729729,Married,0,1,3,4,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_4,M_3,0,Dec_ct_dec_amt,1,0,0,0,0,1
4443,1.0,39.0,1.0,3,0,0.0,26.0,3.0,3.0,1.0,1876.0,1536.0,340.0,0.712,2579.0,47.0,0.469,0.819,1.0,6.5,54.87234042553192,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.3846153846153848,Single,0,1,2,2,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_2,F_2,0,Dec_ct_dec_amt,0,1,0,0,0,0
4444,1.0,42.0,5.0,2,2,0.0,36.0,2.0,3.0,2.0,4963.0,0.0,4963.0,0.637,2335.0,40.0,0.429,0.0,2.0,6.0,58.375,1.0,90.0,3.0,0.0,0.0,0.0,0.0,0.6666666666666666,Married,0,0,2,1,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_1,M_2,0,Dec_ct_dec_amt,1,0,0,0,0,1
4445,0.0,44.0,1.0,3,2,0.0,37.0,3.0,1.0,4.0,16739.0,1229.0,15510.0,0.497,4014.0,69.0,0.568,0.073,2.0,9.25,58.17391304347826,1.0,30.0,5.0,0.0,0.0,0.0,0.0,0.9729729729729729,Single,0,1,3,3,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_3,M_3,0,Dec_ct_dec_amt,0,0,0,0,0,1
4446,0.0,56.0,0.0,3,0,0.0,45.0,3.0,6.0,2.0,2463.0,1621.0,842.0,0.568,4118.0,70.0,0.591,0.658,2.0,11.25,58.82857142857143,2.0,150.0,1.0,0.0,0.0,0.0,0.0,0.8,Single,0,1,3,3,Senior_Single,F_Senior,Blue_Senior,F_3,F_3,0,Dec_ct_dec_amt,0,1,0,0,0,0
4447,0.0,46.0,3.0,2,3,1.0,38.0,3.0,3.0,1.0,34516.0,1278.0,33238.0,0.51,4699.0,73.0,0.622,0.037,2.0,9.5,64.36986301369863,1.0,90.0,3.0,0.0,0.0,0.0,0.0,0.9473684210526316,Single,0,1,4,3,Middle_Aged_Single,M_Middle_Aged,Silver_Middle_Aged,M_3,M_4,0,Dec_ct_dec_amt,0,0,0,0,0,1
4448,0.0,50.0,2.0,2,2,0.0,37.0,4.0,1.0,2.0,4743.0,1687.0,3056.0,0.957,3739.0,55.0,0.618,0.356,2.0,12.333333333333334,67.98181818181818,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.2972972972972971,Married,0,1,3,2,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_2,M_3,0,Dec_ct_dec_amt,0,0,0,0,0,1
4449,0.0,43.0,3.0,2,2,0.0,33.0,4.0,3.0,4.0,9382.0,1455.0,7927.0,0.482,3412.0,71.0,0.821,0.155,1.0,11.0,48.056338028169016,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.4545454545454546,Unknown,0,1,3,3,Middle_Aged_Unknown,M_Middle_Aged,Blue_Middle_Aged,M_3,M_3,0,Dec_ct_dec_amt,1,0,0,0,0,1
4450,0.0,45.0,3.0,0,0,0.0,30.0,3.0,2.0,3.0,2059.0,1118.0,941.0,0.788,4110.0,71.0,1.152,0.543,1.0,7.5,57.88732394366197,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.2,Single,0,1,3,3,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_3,F_3,1,Inc_ct_dec_amt,0,1,0,0,0,0
4451,0.0,58.0,2.0,2,2,0.0,52.0,6.0,2.0,3.0,20410.0,1196.0,19214.0,0.726,3525.0,78.0,0.733,0.059,3.0,26.0,45.19230769230769,2.0,60.0,4.0,0.0,0.0,0.0,0.0,1.3846153846153848,Divorced,0,1,3,4,Senior_Divorced,M_Senior,Blue_Senior,M_4,M_3,0,Dec_ct_dec_amt,0,0,0,0,0,1
4452,0.0,39.0,2.0,3,0,0.0,31.0,5.0,3.0,4.0,6798.0,918.0,5880.0,0.671,3961.0,69.0,0.605,0.135,1.0,12.916666666666668,57.405797101449274,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.9354838709677418,Divorced,0,1,3,3,Middle_Aged_Divorced,F_Middle_Aged,Blue_Middle_Aged,F_3,F_3,0,Dec_ct_dec_amt,0,0,0,0,0,0
4453,0.0,44.0,2.0,2,0,0.0,32.0,3.0,1.0,4.0,6472.0,2128.0,4344.0,0.58,3592.0,66.0,0.833,0.329,1.0,8.0,54.42424242424242,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.125,Single,0,1,3,3,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_3,F_3,0,Dec_ct_dec_amt,0,0,0,0,0,0
4454,0.0,45.0,3.0,1,0,0.0,29.0,4.0,1.0,2.0,2766.0,1985.0,781.0,0.796,4480.0,70.0,0.75,0.718,1.0,9.666666666666666,64.0,1.0,30.0,5.0,0.0,1.0,0.0,0.0,1.6551724137931036,Single,0,1,4,3,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_3,M_4,0,Dec_ct_dec_amt,0,0,0,0,0,1
4455,0.0,55.0,2.0,3,0,0.0,46.0,5.0,3.0,4.0,1438.3,0.0,1438.3,0.907,4271.0,79.0,0.756,0.0,2.0,19.166666666666668,54.063291139240505,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.3043478260869565,Married,0,0,3,4,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_4,F_3,0,Dec_ct_dec_amt,0,1,0,0,0,0
4456,0.0,49.0,2.0,2,0,0.0,35.0,3.0,3.0,4.0,3283.0,1856.0,1427.0,1.103,4498.0,64.0,0.829,0.565,1.0,8.75,70.28125,1.0,90.0,3.0,0.0,1.0,0.0,0.0,1.0285714285714287,Married,1,1,4,3,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_3,F_4,0,Dec_ct_inc_amt,0,0,0,0,0,0
